talker.id,gender,p.cog_hz,b.cog_hz,t.cog_hz,d.cog_hz,k.cog_hz,g.cog_hz,p.vot_ms,b.vot_ms,t.vot_ms,d.vot_ms,k.vot_ms,g.vot_ms,p.f0_hz,b.f0_hz,t.f0_hz,d.f0_hz,k.f0_hz,g.f0_hz
77,F,2008.52538461973,1389.72295143416,5151.23175686459,3976.23881291684,2196.17160317093,1870.77274733396,48.1666666666671,7.72000000000078,62.3043478260952,20.1063829787212,48.7065217391331,16.9139784946258,262.752557331926,259.589268387607,260.727250279204,266.092834891512,265.159273961646,262.474702391434
78,F,1647.80486916068,1149.78045021338,4180.56604369249,2152.98718042206,2103.41204125081,1620.25582304089,46.8089866666611,7.26973786407967,61.5199599999939,12.6374305555517,51.8872708333329,13.0350752688172,218.662858353788,211.8633722626,213.323719089525,227.807653051055,242.958760580779,214.662919883168
79,F,1619.61442336435,1351.89262739641,4692.78989476672,3112.12023857724,1781.89775973045,1337.54922278086,56.636326086963,7.04559090909035,61.928911764715,12.8905168539328,49.8348839285756,11.0223421052634,196.632975942639,179.652541048465,194.150393792593,191.822066882278,195.719745719978,189.022800811235
80,F,2392.2825276772,1409.38663955035,4926.1641952461,3532.39979268571,2377.44318854026,1738.45652505619,50.7651269841211,6.6095783132508,70.5234999999972,16.8384778761017,61.3248589743593,16.2781604938288,200.174964869383,212.831000257672,209.098204318696,214.912855838065,197.628433617052,197.331466009048
81,F,2162.31758093707,1109.477403823,4272.41835654821,2842.66615175801,2250.99788281999,2026.11995652809,53.9999999999979,6.2558139534938,66.3999999999863,14.8536585365868,55.7472527472508,13.965517241385,198.977935790842,198.109032800063,193.419143567771,202.291821109051,220.111516011702,198.466591230942
82,F,2433.61966873735,1400.02359631488,4569.88753770299,2846.42241071225,2168.51021955132,1925.80767294266,69.156606060608,8.06003370786246,79.3140714285599,13.0251607142915,73.1865000000062,17.8312405063321,243.750885614903,236.43499393148701,251.919838647896,244.29321230182,257.734315903318,249.501276590087
83,F,1663.07992272307,1407.47650688557,4317.61900510946,3226.74165871053,1948.91700947854,1583.58142125961,47.3086419753115,7.09803921568413,60.9800000000053,18.0198675496767,51.5510204081628,15.7473684210525,136.220567021944,131.39113155918,129.018159764755,136.282688610447,143.886944306971,136.016873418799
84,F,1791.37354388336,838.43524613265,5364.15369648733,2744.67008450397,2646.12397553344,1656.88912914814,46.3364000000031,6.10522115384612,52.7878600000113,12.7690268456442,47.3364499999973,11.2866041666653,220.124834906483,206.013748663065,232.711553593837,211.673937767557,245.054784073137,198.33598680905
85,F,2297.00710590978,1534.50835888553,4828.48870685381,3396.6973425195,2927.95675135402,2501.75830350789,56.9056172839514,8.46046788990611,71.3770188679242,17.22473509934,63.4516930693079,16.2694040404062,226.501832455564,205.641628369292,225.848664749435,229.630237877756,240.709967475342,196.047650674609
86,M,2280.31619264764,1501.66729374006,4010.39977713192,2922.19022404537,1901.80369439553,1926.45345793442,56.3713906250065,9.00874999999751,73.3734722222262,20.1628596491235,66.4166794871815,23.7475124999986,134.611852901929,127.547705634042,143.115894506972,133.210345132978,138.79032081523,130.684174155879
87,F,1538.51634866427,656.688743205702,4112.61186601168,2242.1523928354,1789.54550801967,1281.25746540965,46.4714285714277,6.84705882353244,57.8378378378374,16.1932773109266,56.8902439024399,13.6543209876514,190.088715062099,165.74133501236,206.251222364271,180.61272922497,204.699454234594,172.365044536451
88,F,2040.39849076392,1363.39286971323,4192.32488276671,2402.33986470706,2545.24013261796,2042.93754792328,49.839205882358,8.52716304348117,62.8938863636359,13.8198461538484,57.7191235955062,16.8077529411739,205.992976793486,194.577027514808,209.909899957991,210.210944952097,224.512491957376,203.033482734719
89,F,1932.69604189696,1729.11955328225,4163.38432546687,3021.14796079012,2240.63331533593,1616.9914091998,45.4791666666629,8.69421487603645,52.357142857147,13.8260869565214,52.3181818181813,15.6018518518545,199.53052823581,199.771855106891,198.537432224326,197.420348952544,224.261876698386,183.829998410754
90,F,1979.99246801826,1747.64023752579,5383.65615743033,3531.52159975329,2746.41599991727,2063.69363608936,66.546035294119,6.85046728972023,69.2822448979521,15.340935897439,63.0648247422664,14.4691894736814,238.921371830085,228.572014929882,236.937721563544,238.851882372866,246.175855415446,224.089482256035
91,F,2115.22428015125,1220.87818290086,4695.59123834412,2493.54991151594,2139.31099026742,1527.07606743343,52.099028169011,8.47358510638233,56.7228809523939,13.6623769230759,52.0418636363636,18.0928876404517,191.560884969492,189.510278062393,205.476115365088,194.984494320084,211.925117836103,175.557437373104
92,F,2252.02233994168,1373.57964436913,5354.60640510682,3430.79575421943,2651.9418143156,2148.13948805931,54.6738266666652,6.37958241758057,70.5952380952353,16.2153692307696,55.7722527472494,14.6369230769178,227.735668592819,224.419644200314,232.773607104577,229.661166276806,259.406966126895,230.944546835258
93,F,1834.4334055165,1229.22729328874,4134.00093805886,2521.78039704916,2195.04138658614,1797.97526269824,62.8356867469932,8.39955660377179,68.4205416666609,14.469835443037,58.9715299999999,17.6803157894744,196.440132497578,185.765996463218,197.055827162633,192.959028364322,207.908831635706,188.385641799039
